id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_file
28695,Women,Apparel,Topwear,Kurtas,Beige,Summer,2012.0,Ethnic,W Women Printed Beige Kurta,28695.jpg
12331,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Women Ep Jeans Blue Jeans,12331.jpg
25705,Women,Apparel,Topwear,Tops,Grey,Summer,2012.0,Casual,Mumbai Slang Women Printed Grey Top,25705.jpg
32925,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Status Quo Men Printed Black T-shirt,32925.jpg
14783,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Formal,Arrow Men Check Purple Shirts,14783.jpg
54942,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Do u speak green Men Green T-shirt,54942.jpg
23207,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Highlander Men Blue Check Shirt,23207.jpg
2058,Men,Apparel,Topwear,Tshirts,Pink,Winter,2010.0,Casual,Lee Men's Solo Storm Rider T-shirt,2058.jpg
14674,Men,Apparel,Topwear,Shirts,Yellow,Fall,2011.0,Casual,Basics Men Yellow Slim Fit Shirt,14674.jpg
8583,Men,Apparel,Topwear,Waistcoat,Grey,Fall,2011.0,Casual,Scullers Men Dark Grey Waistcoat,8583.jpg
27364,Men,Apparel,Topwear,Tshirts,Mustard,Fall,2011.0,Casual,Tantra Men Digi Skull Mustard T-shirt,27364.jpg
19110,Men,Apparel,Topwear,Tshirts,Beige,Winter,2016.0,Casual,Campbell Men Pack of 3 Solid Tshirts,19110.jpg
52401,Women,Apparel,Loungewear and Nightwear,Nightdress,Blue,Winter,2015.0,Casual,Red Rose Women Blue Nightdress,52401.jpg
52363,Women,Apparel,Loungewear and Nightwear,Nightdress,Peach,Winter,2015.0,Casual,Red Rose Women Peach Nightdress,52363.jpg
31649,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,Indigo Nation Men Striped Blue Shirt,31649.jpg
54713,Women,Apparel,Apparel Set,Kurta Sets,Cream,Fall,2012.0,Ethnic,Shree Women Cream-Coloured & Pink Printed Salwar Suit with Dupatta,54713.jpg
19423,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Quiksilver Men White Printed T-shirt,19423.jpg
11625,Women,Apparel,Topwear,Kurtas,Red,Summer,2011.0,Ethnic,W Women Printed Red Kurtas,11625.jpg
47283,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Myntra Men Pack of 3 T-shirt,47283.jpg
23313,Women,Apparel,Topwear,Kurtas,Red,Fall,2011.0,Ethnic,W Women Red Printed Kurta,23313.jpg
8585,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Scullers Men Scul Purple Shirts,8585.jpg
31371,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Locomotive Men Printed Navy Blue T-shirt,31371.jpg
19801,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,U.S. Polo Assn. Men Solid Blue Tshirt,19801.jpg
59654,Women,Apparel,Saree,Sarees,Purple,Fall,2012.0,Ethnic,FNF Purple Evening Wear Sari,59654.jpg
30600,Boys,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Sports,Nike Boys Black & White Reversible T-shirt,30600.jpg
24312,Men,Apparel,Bottomwear,Shorts,Navy Blue,Fall,2011.0,Casual,ADIDAS Men Navy Blue Shorts,24312.jpg
27139,Women,Apparel,Innerwear,Bra,White,Summer,2012.0,Casual,Miss-T White Bra,27139.jpg
10691,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Doodle Boy Little Boy Green Tshirts,10691.jpg
26788,Men,Apparel,Topwear,Shirts,Brown,Summer,2012.0,Formal,Arrow Men Brown Shirt,26788.jpg
25361,Men,Apparel,Innerwear,Trunk,Black,Summer,2016.0,Casual,Levis Men Black & Green Trunks,25361.jpg
19858,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Casual,U.S. Polo Assn. Men Solid Black Jacket,19858.jpg
4806,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,ADIDAS Men's Edge Polo Steel Blue Polo T-shirt,4806.jpg
11626,Women,Apparel,Topwear,Kurtas,Purple,Summer,2011.0,Ethnic,W Women Printed Purple Kurtas,11626.jpg
51021,Women,Apparel,Innerwear,Bra,Maroon,Summer,2017.0,Casual,Enamor Wine Coloured Smooth Bra,51021.jpg
52061,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Myntra Men White Printed T-shirt,52061.jpg
48482,Women,Apparel,Dress,Dresses,Red,Winter,2011.0,Casual,French Connection Women Red Dress,48482.jpg
3893,Girls,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Disney Kids Girl's Green Minnie Top With Pink Bow Kidswear,3893.jpg
28814,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Denizen Men Blue Jeans,28814.jpg
6536,Men,Apparel,Bottomwear,Shorts,Black,Summer,2011.0,Sports,Nike Men's Trophy Woven Black Short,6536.jpg
27905,Women,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Casual,Scullers For Her Black Trousers,27905.jpg
27900,Women,Apparel,Bottomwear,Trousers,Beige,Summer,2012.0,Casual,Scullers For Her Women Beige Trousers,27900.jpg
34409,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Myntra Men Black Rider Performance T-shirt,34409.jpg
2272,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Sports,Nike Mens Blue Polo T-shirt,2272.jpg
13965,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Inkfruit Men Printed Blue Tshirts,13965.jpg
36304,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Angry Birds Men Green Stop Madness T-shirt,36304.jpg
14548,Women,Apparel,Topwear,Kurtis,Black,Fall,2011.0,Ethnic,Vishudh Women Golden Thread Work Black Kurtis,14548.jpg
32653,Women,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Sports,Nike Women Sphere Purple T-shirt,32653.jpg
42398,Women,Apparel,Topwear,Tshirts,Grey,Summer,2012.0,Casual,Flying Machine Women Grey T-shirt,42398.jpg
10335,Women,Apparel,Topwear,Tops,Pink,Fall,2011.0,Casual,United Colors of Benetton Women Striped Magenta Top,10335.jpg
8790,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Indigo Nation Men Price catch Black White Shirts,8790.jpg
31287,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Casual,Puma Men Dazzle Black Shorts,31287.jpg
6021,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,UCB Men's Johny Collar With Two Tone Dark Blue T-shirt,6021.jpg
9754,Women,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Casual,ADIDAS Women Ess Mf Yoga Black Pants,9754.jpg
33315,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Arrow New York Men Navy Blue Polo T-shirt,33315.jpg
12785,Women,Apparel,Topwear,Tops,Pink,Fall,2011.0,Ethnic,Mother Earth Women Checks Pink Shirts,12785.jpg
46263,Women,Apparel,Topwear,Tunics,Black,Summer,2012.0,Casual,109F Women Black Printed Tunic,46263.jpg
4990,Women,Apparel,Bottomwear,Shorts,White,Summer,2011.0,Casual,Gini and Jony Girl's Scotia White Purple Kidswear,4990.jpg
3785,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Basics Men Black & Green Striped Polo T-shirt,3785.jpg
7742,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Indigo Nation Men Purple Polo T-shirt,7742.jpg
27154,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Formal,Mark Taylor Men Striped Grey Shirt,27154.jpg
54684,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012.0,Ethnic,Shree Women Multicoloured Printed Kurta,54684.jpg
14637,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Probase Men Classic Check White Shirts,14637.jpg
20792,Men,Apparel,Topwear,Jackets,Beige,Fall,2011.0,Casual,Basics Men Beige Blazer Jacket,20792.jpg
19804,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,U.S. Polo Assn. Men Solid Blue Tshirt,19804.jpg
33308,Boys,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Gini and Jony Boys Solid Black Jeans,33308.jpg
13998,Men,Apparel,Topwear,Sweatshirts,White,Fall,2011.0,Sports,Nike Men Printed White Sweatshirts,13998.jpg
24707,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Puma Men Yellow Printed T-shirt,24707.jpg
10433,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Flying Machine Men Ydc Black Shirts,10433.jpg
17901,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Sports,Nike Men Football Soccer Black Jacket,17901.jpg
39459,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Diva Women White Kurta,39459.jpg
21455,Women,Apparel,Topwear,Tshirts,Grey,Winter,2012.0,Casual,Roxy Women Grey T-shirt,21455.jpg
27435,Women,Apparel,Innerwear,Bra,Grey Melange,Winter,2015.0,Sports,Jockey Grey Melange Xena Sports Bra 1378,27435.jpg
6564,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2011.0,Sports,Nike Men's Woven Blue Short,6564.jpg
23170,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Mark Taylor Men Blue Printed T-shirt,23170.jpg
7415,Women,Apparel,Topwear,Kurtas,Black,Summer,2011.0,Ethnic,W Women Sqaure Neck Yarn Dyed Short Sleeve Black Kurta,7415.jpg
58395,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Casual,Locomotive Men Purple Shirt,58395.jpg
13295,Women,Apparel,Topwear,Tops,Pink,Fall,2011.0,Casual,Gini and Jony Kids Girls Printed Pink Tops,13295.jpg
19642,Men,Apparel,Topwear,Tshirts,Cream,Fall,2011.0,Casual,United Colors of Benetton Men Stripes Cream Polo Tshirt,19642.jpg
50617,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016.0,Casual,Chromozome Men Grey Briefs,50617.jpg
5827,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,ADIDAS Men's Prt Grey T-shirt,5827.jpg
27372,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Tantra Men Blood Test Green T-shirt,27372.jpg
55800,Women,Apparel,Loungewear and Nightwear,Nightdress,White,Summer,2017.0,Casual,SDL by Sweet Dreams Women Green Nightdress,55800.jpg
59992,Women,Apparel,Dress,Dresses,Black,Fall,2012.0,Casual,Avirate Black & White Dress,59992.jpg
45633,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,2016.0,Casual,Park Avenue Men Navy Blue Swank Brief,45633.jpg
48361,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,French Connection Men Blue Shirt,48361.jpg
57148,Women,Apparel,Innerwear,Camisoles,Black,Summer,2017.0,Casual,Elle Women Black Camisole,57148.jpg
31225,Women,Apparel,Topwear,Tshirts,Black,Winter,2013.0,Casual,Puma Women Black Polo T-shirt,31225.jpg
20787,Men,Apparel,Topwear,Sweaters,Black,Fall,2011.0,Casual,Genesis Men Solid Black Sweater,20787.jpg
22345,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,John Players Men Printed Blue T-Shirt,22345.jpg
38814,Women,Apparel,Topwear,Shirts,Orange,Fall,2012.0,Casual,Latin Quarters Women Orange & Grey Check Shirt,38814.jpg
21172,Women,Apparel,Topwear,Tunics,Blue,Fall,2011.0,Casual,s.Oliver Women Powder Blue Tunic,21172.jpg
9148,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2013.0,Casual,Lee Women Blue Jeans,9148.jpg
44892,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Black Polo T-shirt,44892.jpg
29675,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Formal,Indigo Nation Men Black Shirt,29675.jpg
19841,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,U.S. Polo Assn. Men Check Grey Shirt,19841.jpg
59095,Women,Apparel,Innerwear,Bra,Skin,Summer,2017.0,Casual,Peri Peri Women Skin Bra,59095.jpg
30335,Men,Apparel,Topwear,Tshirts,Off White,Summer,2012.0,Casual,Myntra Men Lost Valley Off White T-shirt,30335.jpg
41780,Women,Apparel,Topwear,Tops,Maroon,Summer,2012.0,Casual,Remanika Women Maroon Top,41780.jpg
40184,Women,Apparel,Topwear,Kurtis,Pink,Summer,2012.0,Ethnic,Mumbai Slang Women Floral Pink Kurti,40184.jpg
34118,Girls,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Casual,Doodle Girls Washed Black Shorts,34118.jpg
38480,Boys,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Gini and Jony Boys United Red T-shirt,38480.jpg
59651,Women,Apparel,Saree,Sarees,Cream,Fall,2012.0,Ethnic,FNF Cream & Pink Evening Wear Sari,59651.jpg
18278,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,Aneri Women Simi Blue Kurta,18278.jpg
6948,Women,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,s.Oliver Women's Printed Top Blue T-shirt,6948.jpg
12124,Women,Apparel,Topwear,Kurtas,Maroon,Fall,2011.0,Ethnic,Aurelia Women Printed Maroon Kurtas,12124.jpg
32958,Men,Apparel,Topwear,Tshirts,Charcoal,Summer,2012.0,Casual,Angry Birds Men Printed Charcoal Grey T-shirt,32958.jpg
56696,Men,Apparel,Topwear,Kurtas,Teal,Summer,2012.0,Ethnic,Fabindia Men Teal Kurta,56696.jpg
4886,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,Levis Kids Girl's Dana Pink Teens Kidswear,4886.jpg
36288,Women,Apparel,Loungewear and Nightwear,Night suits,Pink,Summer,2017.0,Casual,SDL by Sweet Dreams Women Pink Night suits,36288.jpg
39121,Women,Apparel,Bottomwear,Leggings,Pink,Fall,2012.0,Casual,Aneri Women Pink Leggings,39121.jpg
3875,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Wrangler Men's Trademark Washed Grey T-shirt,3875.jpg
58497,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Tonga Women Pink Top,58497.jpg
10481,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Flying Machine Men Ydc Blue Shirts,10481.jpg
23172,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Mark Taylor Men Grey Printed T-shirt,23172.jpg
15600,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,Nike Men Casual Grey Sweatshirts,15600.jpg
15134,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011.0,Casual,Arrow Sport Men Solid Brown Trousers,15134.jpg
15632,Women,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Sports,Nike Women AS Regular DF Cotton Black Track Pants,15632.jpg
32482,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Proline Men Red Polo T-shirt,32482.jpg
34316,Men,Apparel,Topwear,Tshirts,Orange,Summer,2012.0,Casual,Myntra Men Hawaii Orange T-shirt,34316.jpg
19583,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,United Colors of Benetton Men Stripes Black Tshirt,19583.jpg
50586,Men,Apparel,Innerwear,Briefs,Black,Summer,2016.0,Casual,Chromozome Men Black Briefs,50586.jpg
31288,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Sports,PUMA Black Training Polo T-shirt,31288.jpg
39179,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Aneri Women Blue Kurtas,39179.jpg
24144,Men,Apparel,Topwear,Tshirts,Blue,Spring,2012.0,Casual,ADIDAS Men Blue Printed T-shirt,24144.jpg
7573,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Sports,Nike Men's As Race Day Green T-shirt,7573.jpg
6177,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Lee Men's Cosmos Blue Lapis T-shirt,6177.jpg
59090,Women,Apparel,Innerwear,Bra,Black,Summer,2017.0,Casual,Peri Peri Women Black Bra,59090.jpg
11079,Men,Apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Scullers Men Check Green Shirts,11079.jpg
29607,Men,Apparel,Topwear,Shirts,Purple,Summer,2012.0,Formal,Indigo Nation Men Striped Purple Shirt,29607.jpg
6540,Men,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Sports,Nike Men's Training Green T-shirt,6540.jpg
59658,Women,Apparel,Saree,Sarees,Blue,Fall,2012.0,Ethnic,FNF Red & Blue Printed Sari,59658.jpg
2050,Men,Apparel,Topwear,Shirts,Black,Winter,2010.0,Casual,Lee Men Essential Black Shirt,2050.jpg
12165,Women,Apparel,Topwear,Dupatta,Navy Blue,Fall,2011.0,Ethnic,Aurelia Women Voile Navy Blue Dupatta,12165.jpg
21600,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,2011.0,Sports,Urban Yoga Men Solid Navy Blue Track Pants,21600.jpg
43654,Women,Apparel,Topwear,Tops,Cream,Summer,2012.0,Casual,ONLY Women Cream Printed Top,43654.jpg
19176,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,United Colors of Benetton Men Check Black Shirt,19176.jpg
49968,Men,Apparel,Innerwear,Innerwear Vests,White,Summer,2016.0,Casual,Hanes Men White Innerwear Vest,49968.jpg
35440,Boys,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Doodle Boys Check Black Shirt,35440.jpg
15168,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Arrow Sport Men Solid Green Polo Tshirts,15168.jpg
30621,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Nike Men Speed Black T-shirt,30621.jpg
28008,Men,Apparel,Innerwear,Trunk,Blue,Summer,2016.0,Casual,Jockey ZONE Men Blue Modern Trunks US19,28008.jpg
11563,Women,Apparel,Topwear,Kurtas,Cream,Summer,2011.0,Ethnic,W Women Printed Cream Kurtas,11563.jpg
57402,Women,Apparel,Innerwear,Briefs,Maroon,Winter,2015.0,Casual,Amante Women Maroon Briefs PGDI03,57402.jpg
54328,Women,Apparel,Innerwear,Briefs,Black,Summer,2017.0,Casual,Garfield Women Black Hipster Briefs GFA12-027,54328.jpg
4980,Women,Apparel,Bottomwear,Shorts,Blue,Summer,2011.0,Casual,Palm Tree Girl's Benita Blue Kidswear,4980.jpg
18704,Men,Apparel,Innerwear,Briefs,Blue,Summer,2016.0,Casual,Hanes Men Blue Ultimate Duo Dry Cotton Stretch Hip Briefs,18704.jpg
19453,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Quiksilver Men Purple Printed T-shirt,19453.jpg
11078,Men,Apparel,Topwear,Sweaters,Grey,Fall,2011.0,Casual,Scullers Men Stripes Grey Sweaters,11078.jpg
57209,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2012.0,Casual,Kraus Jeans Women Blue Jeans,57209.jpg
38521,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Angry Birds Men White T-shirt,38521.jpg
5959,Men,Apparel,Topwear,Shirts,Green,Summer,2011.0,Casual,Locomotive Men Green White Blue Checked Shirt,5959.jpg
28568,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Nike Men Verbiage White T-shirt,28568.jpg
43642,Women,Apparel,Topwear,Tops,Grey,Summer,2012.0,Casual,Vero Moda Women Grey Top,43642.jpg
10842,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Wrangler Men Celebrate Polo Grey T-Shirt,10842.jpg
9799,Women,Apparel,Topwear,Tops,Magenta,Fall,2011.0,Casual,Scullers For Her Women Scullers Top Magenta Tops,9799.jpg
30311,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Myntra Men Freak Show Red T-shirt,30311.jpg
23035,Men,Apparel,Topwear,Shirts,Lavender,Fall,2011.0,Formal,Arrow Men Lavender Striped Shirt,23035.jpg
13957,Women,Apparel,Topwear,Tops,Purple,Summer,2011.0,Casual,United Colors of Benetton Women Solid Purple Tops,13957.jpg
34026,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Gini and Jony Boys White Printed T-shirt,34026.jpg
6868,Women,Apparel,Dress,Dresses,Black,Summer,2011.0,Casual,Forever New Women's Waterfall Sleeve Shift Black Dress,6868.jpg
7536,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Sports,Nike Men's AS SS Trainin White T-shirt,7536.jpg
20264,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Wrangler Men Ride Black Tshirt,20264.jpg
55623,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Numero Uno Men Black Shoes,55623.jpg
4483,Men,Footwear,Shoes,Casual Shoes,Silver,Summer,2011.0,Casual,Puma Men's Kraftek Metallic Silver Red Shoe,4483.jpg
2379,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Tape Men's Black Formal Shoe,2379.jpg
15887,Girls,Footwear,Sandal,Sandals,Blue,Fall,2012.0,Casual,Warner Bros Kids Girls TW Big Facelog Blue Sandals,15887.jpg
39500,Men,Footwear,Shoes,Sports Shoes,Green,Summer,2012.0,Sports,Nike Men Green Dunk High Sports Shoes,39500.jpg
22981,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,FILA Men White Rogue Sports Shoes,22981.jpg
22958,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Reebok Men White Acciomax Sports Shoes,22958.jpg
2371,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018.0,Casual,Red Tape Semi Casual Brown Shoe,2371.jpg
6734,Women,Footwear,Shoes,Sports Shoes,Pink,Summer,2011.0,Sports,Puma Women Faas 300 Pink White Blue Shoe,6734.jpg
44786,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2012.0,Casual,Lotto Men Blue Shoes,44786.jpg
46333,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Reebok Men Black Run Cruise Lp Sports Shoes,46333.jpg
11933,Women,Footwear,Shoes,Sports Shoes,Grey,Fall,2011.0,Sports,Skechers Women Sports Grey Sports Shoes,11933.jpg
30243,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2012.0,Casual,Numero Uno Men Black Flip Flops,30243.jpg
21059,Men,Footwear,Shoes,Formal Shoes,Black,Fall,2012.0,Formal,Clarks Men Extra Look Black Formal Shoe,21059.jpg
57948,Men,Footwear,Shoes,Casual Shoes,Brown,Spring,2012.0,Casual,Clarks Men Brown Casual Shoes,57948.jpg
12982,Women,Footwear,Flip Flops,Flip Flops,Black,Fall,2011.0,Casual,ADIDAS Women Calo 3  Black Flip Flops,12982.jpg
45398,Women,Footwear,Shoes,Flats,White,Summer,2012.0,Casual,Rocia Women White Sandals,45398.jpg
42020,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,ADIDAS Men Brown Mudslide Shoes,42020.jpg
34632,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Lotto Men Dolce Vita II Grey Sports Shoes,34632.jpg
13684,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,ADIDAS Men Dash Casual Shoes,13684.jpg
49812,Women,Footwear,Flip Flops,Flip Flops,Pink,Winter,2012.0,Casual,iPanema Women Pink Flip Flops,49812.jpg
49373,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Vans Men Black Casual Shoes,49373.jpg
35414,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2013.0,Formal,Enroute Men Black Formal Shoes,35414.jpg
10766,Unisex,Footwear,Flip Flops,Flip Flops,Yellow,Winter,2012.0,Casual,Disney Unisex Kids Basic Yellow Flip Flops,10766.jpg
35575,Men,Footwear,Flip Flops,Flip Flops,Green,Summer,2013.0,Casual,Gliders Men Green Esquire Flip Flops,35575.jpg
11948,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Ganuchi Men Casual Black Casual Shoes,11948.jpg
10173,Men,Footwear,Sandal,Sandals,Brown,Fall,2011.0,Casual,United Colors of Benetton Men Tango Brown Sandals,10173.jpg
49623,Women,Footwear,Shoes,Heels,Beige,Winter,2015.0,Casual,Catwalk Women Beige Heels,49623.jpg
33638,Men,Footwear,Flip Flops,Flip Flops,Black,Winter,2012.0,Casual,Lotto Men ACCU Red & Black Flip Flops,33638.jpg
39628,Women,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Nike Women Transform Grey Sports Shoes,39628.jpg
12506,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018.0,Casual,Red Tape Men Brown Shoes,12506.jpg
47582,Women,Footwear,Shoes,Flats,Brown,Winter,2012.0,Ethnic,Portia Women Blue Flats,47582.jpg
6511,Men,Footwear,Sandal,Sandals,Brown,Winter,2018.0,Casual,Red Tape Men Tan Brown Floater,6511.jpg
10127,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2011.0,Casual,Rockport Men Espresso Brown Casual Shoes,10127.jpg
11495,Women,Footwear,Shoes,Flats,Grey,Winter,2015.0,Casual,Catwalk Women Gun Metal Grey Ballerinas,11495.jpg
34644,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2012.0,Sports,Fila Men Pursuit Black Sports Shoes,34644.jpg
33824,Women,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Puma Women Grey Axis Sports Shoes,33824.jpg
29231,Women,Footwear,Shoes,Flats,Black,Summer,2012.0,Casual,Puma Women Black Grace Flats,29231.jpg
5684,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2015.0,Casual,Skechers Men Black Shoe,5684.jpg
3628,Men,Footwear,Sandal,Sandals,Grey,Winter,2011.0,Casual,Puma Men Jiff  Grey Navy Sandal,3628.jpg
54125,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Rocia Women Brown Heels,54125.jpg
6681,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Women's Izanami White Blue Shoe,6681.jpg
11858,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2011.0,Casual,Playboy Men Casual Black Slippers,11858.jpg
15376,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,FILA Men Fila Boston White Sports Shoes,15376.jpg
33342,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Casual,Homme Men Black Formal Shoes,33342.jpg
13682,Women,Footwear,Shoes,Sports Shoes,Silver,Fall,2011.0,Sports,ADIDAS Women Duramo 3 Sports Shoes,13682.jpg
9402,Women,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Nike Women Wmns Cou White Sports Shoes,9402.jpg
41938,Women,Footwear,Flip Flops,Flip Flops,Gold,Winter,2012.0,Casual,iPanema Women Gold Flip Flops,41938.jpg
46098,Men,Footwear,Shoes,Casual Shoes,Olive,Summer,2012.0,Casual,ADIDAS Men  light Olive Sheridan Shoes,46098.jpg
10758,Girls,Footwear,Shoes,Casual Shoes,Blue,Winter,2012.0,Casual,Disney Kids Girls Princess Heart Blue Casual Shoes,10758.jpg
56999,Women,Footwear,Shoes,Flats,Red,Winter,2012.0,Casual,HM Women Red Sandals,56999.jpg
